IC_GROUP0;IC_GROUP1;IC_GROUP2;IE_XML_ID;IE_NAME;IE_CODE;IP_PROP57;IP_PROP49;IP_PROP56;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IE_PREVIEW_PICTURE;IE_DETAIL_PICTURE
BoneTrust;абатменты;заживляющие;20614;170-103430 Hex Plus;170-103430-hex-plus;Имплантология;BONETRUST;Германия;Формирователь десны Switzerland, ;;/upload/photo/1_85_462.jpg;/upload/photo/1_85_462.jpg
BoneTrust;абатменты;заживляющие;20563;270-005050 Cone Plus;270-005050-cone-plus;Имплантология;BONETRUST;Германия;Формирователь десны, ;;/upload/photo/135_25_732.png;/upload/photo/135_25_732.png
BoneTrust;абатменты;заживляющие;20562;270-005030 Cone Plus;270-005030-cone-plus;Имплантология;BONETRUST;Германия;Формирователь десны, ;;/upload/photo/134_91_74.png;/upload/photo/134_91_74.png
BoneTrust;абатменты;заживляющие;20561;270-004050 Cone Plus;270-004050-cone-plus;Имплантология;BONETRUST;Германия;Формирователь десны, ;;/upload/photo/135.png;/upload/photo/135.png
BoneTrust;абатменты;заживляющие;20560;270-004030 Cone Plus;270-004030-cone-plus;Имплантология;BONETRUST;Германия;Формирователь десны, ;;/upload/photo/134.png;/upload/photo/134.png
BoneTrust;абатменты;заживляющие;20559;270-003470 Cone Plus;270-003470-cone-plus;Имплантология;BONETRUST;Германия;Формирователь десны, ;;/upload/photo/132_4_339.png;/upload/photo/132_4_339.png
BoneTrust;абатменты;заживляющие;20558;270-003450 Cone Plus;270-003450-cone-plus;Имплантология;BONETRUST;Германия;Формирователь десны, ;;/upload/photo/132_96_926.png;/upload/photo/132_96_926.png
BoneTrust;абатменты;заживляющие;20557;270-003430 Cone Plus;270-003430-cone-plus;Имплантология;BONETRUST;Германия;Формирователь десны, ;;/upload/photo/131_27_478.png;/upload/photo/131_27_478.png
BoneTrust;абатменты;заживляющие;20556;270-003050 Cone Plus;270-003050-cone-plus;Имплантология;BONETRUST;Германия;Формирователь десны, ;;/upload/photo/132.png;/upload/photo/132.png
BoneTrust;абатменты;заживляющие;20555;270-003030 Cone Plus;270-003030-cone-plus;Имплантология;BONETRUST;Германия;Формирователь десны, ;;/upload/photo/131.png;/upload/photo/131.png
BoneTrust;абатменты;прямые;28359;266-103440 CONE PLUS;266-103440-cone-plus;Имплантология;BONETRUST;Германия;Scan Abutment cone+, 3.4/4.0 mm, Peek;;/upload/photo/120.png;/upload/photo/120.png
BoneTrust;абатменты;прямые;28327;265-003010 CONE PLUS;265-003010-cone-plus;Имплантология;BONETRUST;Германия;Абатмент прямой 0°, ;;/upload/photo/25_5_978.jpg;/upload/photo/25_5_978.jpg
BoneTrust;абатменты;прямые;28293;166-305000 HEX PLUS;166-305000-hex-plus;Имплантология;BONETRUST;Германия;CAD/CAM титановая основа HEX 0° для Cerec, ;;/upload/photo/43_91_398.jpg;/upload/photo/43_91_398.jpg
BoneTrust;абатменты;прямые;28291;165-344052 CONE PLUS;165-344052-cone-plus;Имплантология;BONETRUST;Германия;Direct Waxing Sleeve castable 3.4/4.0;;/upload/photo/38.jpg;/upload/photo/38.jpg
BoneTrust;абатменты;прямые;28290;165-344051 CONE PLUS;165-344051-cone-plus;Имплантология;BONETRUST;Германия;AuroBase прямой абатмент с фиксирующим винтом, вид сплава NEM, ;;/upload/photo/37_15_202.jpg;/upload/photo/37_15_202.jpg
BoneTrust;абатменты;прямые;28289;165-344050 CONE PLUS;165-344050-cone-plus;Имплантология;BONETRUST;Германия;AuroBase прямой абатмент с фиксирующим винтом, вид сплава HSL, ;;/upload/photo/37.jpg;/upload/photo/37.jpg
BoneTrust;абатменты;прямые;28288;165-203440 CONE PLUS;165-203440-cone-plus;Имплантология;BONETRUST;Германия;База сканирования для прямого абатмента, ;;/upload/photo/33_23_505.png;/upload/photo/33_23_505.png
BoneTrust;абатменты;прямые;28287;165-203030 CONE PLUS;165-203030-cone-plus;Имплантология;BONETRUST;Германия;База сканирования для прямого абатмента, ;;/upload/photo/33.png;/upload/photo/33.png
BoneTrust;абатменты;прямые;28286;165-161000 HEX PLUS;165-161000-hex-plus;Имплантология;BONETRUST;Германия;Locky Lock абатмент прямой, комплект из 4 шт, включающий набор из 4 матриц, ;;/upload/photo/31.jpg;/upload/photo/31.jpg
BoneTrust;абатменты;прямые;28285;165-053015 HEX PLUS;165-053015-hex-plus;Имплантология;BONETRUST;Германия;Auro Base прямой абатмент с фиксирующим винтом, вид сплава NEM, ;;/upload/photo/26_4_695.jpg;/upload/photo/26_4_695.jpg
BoneTrust;абатменты;прямые;28284;165-003015 HEX PLUS;165-003015-hex-plus;Имплантология;BONETRUST;Германия;Auro Base прямой абатмент с фиксирующим винтом, вид сплава HSL, ;;/upload/photo/26.jpg;/upload/photo/26.jpg
BoneTrust;абатменты;прямые;28283;165-003010 HEX PLUS;165-003010-hex-plus;Имплантология;BONETRUST;Германия;Абатмент прямой, высота десны 1.0, 0°, ;;/upload/photo/25.jpg;/upload/photo/25.jpg
BoneTrust;абатменты;прямые;20673;165-170000 Cone Plus;165-170000-cone-plus;Имплантология;BONETRUST;Германия;Прямой формирователь десны, комплект из 4 шт.;;/upload/photo/32.jpg;/upload/photo/32.jpg
BoneTrust;абатменты;прямые;20658;165-153440 Cone Plus;165-153440-cone-plus;Имплантология;BONETRUST;Германия;Трансфер слепочный по технологии „Репозиционирование“ с колпачком и фискирующим винтом;;/upload/photo/30.jpg;/upload/photo/30.jpg
BoneTrust;абатменты;прямые;20657;165-103440 Cone Plus;165-103440-cone-plus;Имплантология;BONETRUST;Германия;Прямой операционный слепочный трансфер с винтом;;/upload/photo/29.jpg;/upload/photo/29.jpg
BoneTrust;абатменты;прямые;20647;165-344000 Cone Plus;165-344000-cone-plus;Имплантология;BONETRUST;Германия;Лабораторный аналог прямого абатмента;;/upload/photo/36.jpg;/upload/photo/36.jpg
BoneTrust;абатменты;прямые;20629;165-303420 Cone Plus;165-303420-cone-plus;Имплантология;BONETRUST;Германия;Абатмент конический магнитный 30°, ;;/upload/photo/35.jpg;/upload/photo/35.jpg
BoneTrust;абатменты;прямые;20628;165-203420 Cone Plus;165-203420-cone-plus;Имплантология;BONETRUST;Германия;Абатмент конический магнитный 20°, ;;/upload/photo/34.jpg;/upload/photo/34.jpg
BoneTrust;абатменты;прямые;20627;165-003430 Cone Plus;165-003430-cone-plus;Имплантология;BONETRUST;Германия;Абатмент конический магнитный 0°, ;;/upload/photo/27_36_630.jpg;/upload/photo/27_36_630.jpg
BoneTrust;абатменты;прямые;20626;165-003410 Cone Plus;165-003410-cone-plus;Имплантология;BONETRUST;Германия;Абатмент конический магнитный 0°, ;;/upload/photo/27.jpg;/upload/photo/27.jpg
BoneTrust;абатменты;прямые;20625;165-003400 Cone Plus;165-003400-cone-plus;Имплантология;BONETRUST;Германия;Титановое основание Direct, 3.4/4.0 мм;;/upload/photo/24_49_909.png;/upload/photo/24_49_909.png
BoneTrust;абатменты;прямые;20624;165-003000 Cone Plus;165-003000-cone-plus;Имплантология;BONETRUST;Германия;Титановое основание Direct, 3.0 мм;;/upload/photo/24.png;/upload/photo/24.png
BoneTrust;абатменты;прямые;20613;165-344055 Cone Plus;165-344055-cone-plus;Имплантология;BONETRUST;Германия;Винт фиксирующий операционный прямой;;/upload/photo/39.jpg;/upload/photo/39.jpg
BoneTrust;абатменты;прямые;20544;265-003410 cone Plus;265-003410-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/27_(1).jpg;/upload/photo/27_(1).jpg
BoneTrust;абатменты;прямые;20533;265-303420 cone Plus;265-303420-cone-plus;Имплантология;BONETRUST;Германия;Абатмент конический магнитный 30°, ;;/upload/photo/35_22_481.jpg;/upload/photo/35_22_481.jpg
BoneTrust;абатменты;прямые;20532;265-203420 cone Plus;265-203420-cone-plus;Имплантология;BONETRUST;Германия;Абатмент конический магнитный 20°, ;;/upload/photo/34_39_521.jpg;/upload/photo/34_39_521.jpg
BoneTrust;абатменты;эстетические;28328;265-003430 CONE PLUS;265-003430-cone-plus;Имплантология;BONETRUST;Германия;Абатмент прямой 0°, ;;/upload/photo/27_95_564.jpg;/upload/photo/27_95_564.jpg
BoneTrust;абатменты;эстетические;28326;261-344050 CONE PLUS;261-344050-cone-plus;Имплантология;BONETRUST;Германия;Абатмент Lucky Lock с набором матриц из 4 элементов, высота десны 5 мм, ;;/upload/photo/114.png;/upload/photo/114.png
BoneTrust;абатменты;эстетические;28325;261-344040 CONE PLUS;261-344040-cone-plus;Имплантология;BONETRUST;Германия;Абатмент Lucky Lock с набором матриц из 4 элементов, высота десны 4 мм, ;;/upload/photo/113.png;/upload/photo/113.png
BoneTrust;абатменты;эстетические;28324;261-344020 CONE PLUS;261-344020-cone-plus;Имплантология;BONETRUST;Германия;Абатмент Lucky Lock с набором матриц из 4 элементов, высота десны 2 мм, ;;/upload/photo/111_41_468.png;/upload/photo/111_41_468.png
BoneTrust;абатменты;эстетические;28323;261-344010 CONE PLUS;261-344010-cone-plus;Имплантология;BONETRUST;Германия;Абатмент Lucky Lock с набором матриц из 4 элементов, высота десны 1 мм, ;;/upload/photo/110.png;/upload/photo/110.png
BoneTrust;абатменты;эстетические;28322;261-303030 CONE PLUS;261-303030-cone-plus;Имплантология;BONETRUST;Германия;Абатмент Lucky Lock с набором матриц из 4 элементов, высота десны 3 мм, ;;/upload/photo/109.png;/upload/photo/109.png
BoneTrust;абатменты;эстетические;28321;261-303010 CONE PLUS;261-303010-cone-plus;Имплантология;BONETRUST;Германия;Абатмент Lucky Lock с набором матриц из 4 элементов, высота десны 1 мм, ;;/upload/photo/108.png;/upload/photo/108.png
BoneTrust;абатменты;эстетические;28318;260-155005 CONE PLUS;260-155005-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 15°, ;;/upload/photo/104_82_527.png;/upload/photo/104_82_527.png
BoneTrust;абатменты;эстетические;28317;260-154005 CONE PLUS;260-154005-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 20°, ;;/upload/photo/104_29_332.png;/upload/photo/104_29_332.png
BoneTrust;абатменты;эстетические;28316;260-153405 CONE PLUS;260-153405-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 15°, ;;/upload/photo/104_49_852.png;/upload/photo/104_49_852.png
BoneTrust;абатменты;эстетические;28315;260-153005 CONE PLUS;260-153005-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 15°, ;;/upload/photo/104_46_873.png;/upload/photo/104_46_873.png
BoneTrust;абатменты;эстетические;28314;260-005005 CONE PLUS;260-005005-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/102_4_8.png;/upload/photo/102_4_8.png
BoneTrust;абатменты;эстетические;28313;260-004005 CONE PLUS;260-004005-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/102.png;/upload/photo/102.png
BoneTrust;абатменты;эстетические;28312;260-003405 CONE PLUS;260-003405-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/100_68_51.png;/upload/photo/100_68_51.png
BoneTrust;абатменты;эстетические;28311;260-003005 CONE PLUS;260-003005-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/100.png;/upload/photo/100.png
BoneTrust;абатменты;эстетические;28269;160-155005 Hex Plus;160-155005-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 15°, ;;/upload/photo/_10_tif_82_645.jpg;/upload/photo/_10_tif_82_645.jpg
BoneTrust;абатменты;эстетические;20765;166-103440;166-103440;Имплантология;BONETRUST;Германия;Абатмент эстетический;;/upload/photo/44.jpg;/upload/photo/44.jpg
BoneTrust;абатменты;эстетические;20760;260-205007 Cone Plus;260-205007-cone-plus;Имплантология;BONETRUST;Германия;Абатмент Wide Body. Керамическая основа. ;;/upload/photo/106_69_1.png;/upload/photo/106_69_1.png
BoneTrust;абатменты;эстетические;20759;260-204007 Cone Plus;260-204007-cone-plus;Имплантология;BONETRUST;Германия;Wide Body абатмент. Керамическая основа. ;;/upload/photo/106.png;/upload/photo/106.png
BoneTrust;абатменты;эстетические;20650;160-100010 Hex Plus;160-100010-hex-plus;Имплантология;BONETRUST;Германия;Винт фиксирующий cтандартный, 10 шт.;;/upload/photo/28_86_928.jpg;/upload/photo/28_86_928.jpg
BoneTrust;абатменты;эстетические;20649;160-100004 Hex Plus;160-100004-hex-plus;Имплантология;BONETRUST;Германия;Винт фиксирующий стандартный, 4 шт.;;/upload/photo/28_59_545.jpg;/upload/photo/28_59_545.jpg
BoneTrust;абатменты;эстетические;20648;160-100001 Hex Plus;160-100001-hex-plus;Имплантология;BONETRUST;Германия;Винт фиксирующий стандартный;;/upload/photo/28.jpg;/upload/photo/28.jpg
BoneTrust;абатменты;эстетические;20646;160-203407 Hex Plus;160-203407-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 20°, ;;/upload/photo/kartinka_11.jpg;/upload/photo/kartinka_11.jpg
BoneTrust;абатменты;эстетические;20645;160-155025 Hex Plus;160-155025-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 15°, ;;/upload/photo/_10_tif_96_381.jpg;/upload/photo/_10_tif_96_381.jpg
BoneTrust;абатменты;эстетические;20644;160-154025 Hex Plus;160-154025-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 15°, ;;/upload/photo/_10_tif_82_406.jpg;/upload/photo/_10_tif_82_406.jpg
BoneTrust;абатменты;эстетические;20643;160-154005 Hex Plus;160-154005-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 15°, ;;/upload/photo/_10_tif_67_129.jpg;/upload/photo/_10_tif_67_129.jpg
BoneTrust;абатменты;эстетические;20642;160-153425 Hex Plus;160-153425-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 15°, ;;/upload/photo/_10_tif_31_802.jpg;/upload/photo/_10_tif_31_802.jpg
BoneTrust;абатменты;эстетические;20641;160-153405 Hex Plus;160-153405-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 15°, ;;/upload/photo/_10_tif_10_595.jpg;/upload/photo/_10_tif_10_595.jpg
BoneTrust;абатменты;эстетические;20640;160-153005 Hex Plus;160-153005-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 15°, ;;/upload/photo/_10_tif.jpg;/upload/photo/_10_tif.jpg
BoneTrust;абатменты;эстетические;20639;160-005025 Hex Plus;160-005025-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/_8_tif_65_211.jpg;/upload/photo/_8_tif_65_211.jpg
BoneTrust;абатменты;эстетические;20638;160-005005 Hex Plus;160-005005-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/kartinka_6_68_568.jpg;/upload/photo/kartinka_6_68_568.jpg
BoneTrust;абатменты;эстетические;20637;160-004045 Hex Plus;160-004045-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/_8_tif_21_31.jpg;/upload/photo/_8_tif_21_31.jpg
BoneTrust;абатменты;эстетические;20636;160-004025 Hex Plus;160-004025-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/_8_tif.jpg;/upload/photo/_8_tif.jpg
BoneTrust;абатменты;эстетические;20635;160-004005 Hex Plus;160-004005-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/kartinka_6_2_161.jpg;/upload/photo/kartinka_6_2_161.jpg
BoneTrust;абатменты;эстетические;20634;160-003445 Hex Plus;160-003445-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/kartinka_4.jpg;/upload/photo/kartinka_4.jpg
BoneTrust;абатменты;эстетические;20633;160-003425 Hex Plus;160-003425-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/_5_tif.jpg;/upload/photo/_5_tif.jpg
BoneTrust;абатменты;эстетические;20632;160-003405 Hex Plus;160-003405-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/kartinka_6.jpg;/upload/photo/kartinka_6.jpg
BoneTrust;абатменты;эстетические;20631;160-003025 Hex Plus;160-003025-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/kartinka_2.jpg;/upload/photo/kartinka_2.jpg
BoneTrust;абатменты;эстетические;20630;160-003005 Hex Plus;160-003005-hex-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/kartinka_3.jpg;/upload/photo/kartinka_3.jpg
BoneTrust;абатменты;эстетические;20619;160-205007 Hex Plus;160-205007-hex-plus;Имплантология;BONETRUST;Германия;Wide Body абатмент. Керамическая основа ;;/upload/photo/_13_tif.jpg;/upload/photo/_13_tif.jpg
BoneTrust;абатменты;эстетические;20618;160-204007 Hex Plus;160-204007-hex-plus;Имплантология;BONETRUST;Германия;Wide Body абатмент. Керамическая основа ;;/upload/photo/kartinka_12.jpg;/upload/photo/kartinka_12.jpg
BoneTrust;абатменты;эстетические;20617;160-005030 Hex Plus;160-005030-hex-plus;Имплантология;BONETRUST;Германия;Wide Body абатмент 0°, ;;/upload/photo/kartinka_9.jpg;/upload/photo/kartinka_9.jpg
BoneTrust;абатменты;эстетические;20616;160-003430 Hex Plus;160-003430-hex-plus;Имплантология;BONETRUST;Германия;Wide Body абатмент 0°, ;;/upload/photo/_7_png.jpg;/upload/photo/_7_png.jpg
BoneTrust;абатменты;эстетические;20543;260-203407 Cone Plus;260-203407-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 20°, ;;/upload/photo/104.png;/upload/photo/104.png
BoneTrust;абатменты;эстетические;20542;260-155025 Cone Plus;260-155025-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 15°, ;;/upload/photo/105_30_651.png;/upload/photo/105_30_651.png
BoneTrust;абатменты;эстетические;20541;260-154025 Cone Plus;260-154025-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 15°, ;;/upload/photo/105_4_995.png;/upload/photo/105_4_995.png
BoneTrust;абатменты;эстетические;20540;260-153425 Cone Plus;260-153425-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/105.png;/upload/photo/105.png
BoneTrust;абатменты;эстетические;20539;260-005025 Cone Plus;260-005025-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/103_38_716.png;/upload/photo/103_38_716.png
BoneTrust;абатменты;эстетические;20538;260-004045 Cone Plus;260-004045-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/kartinka_4_21_486.jpg;/upload/photo/kartinka_4_21_486.jpg
BoneTrust;абатменты;эстетические;20537;260-004025 Cone Plus;260-004025-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/103.png;/upload/photo/103.png
BoneTrust;абатменты;эстетические;20536;260-003445 Cone Plus;260-003445-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/kartinka_4_38_468.jpg;/upload/photo/kartinka_4_38_468.jpg
BoneTrust;абатменты;эстетические;20535;260-003425 Cone Plus;260-003425-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/101_23_296.png;/upload/photo/101_23_296.png
BoneTrust;абатменты;эстетические;20534;260-003025 Cone Plus;260-003025-cone-plus;Имплантология;BONETRUST;Германия;Абатмент эстетический 0°, ;;/upload/photo/101.png;/upload/photo/101.png
BoneTrust;абатменты;эстетические;20531;260-005030 Cone Plus;260-005030-cone-plus;Имплантология;BONETRUST;Германия;Wide Body абатмент ;;/upload/photo/kartinka_9_35_750.jpg;/upload/photo/kartinka_9_35_750.jpg
BoneTrust;абатменты;эстетические;20530;260-003430 Cone Plus;260-003430-cone-plus;Имплантология;BONETRUST;Германия;Wide Body абатмент 0°, ;;/upload/photo/107.png;/upload/photo/107.png
BoneTrust;имплантаты;;28310;200-040145 HEX PLUS;200-040145-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/82_8_289.jpg;/upload/photo/82_8_289.jpg
BoneTrust;имплантаты;;28309;200-034145 HEX PLUS;200-034145-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/81_81_714.jpg;/upload/photo/81_81_714.jpg
BoneTrust;имплантаты;;20612;210-050130 Cone Plus;210-050130-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/83_38_278.jpg;/upload/photo/83_38_278.jpg
BoneTrust;имплантаты;;20611;210-050115 Cone Plus;210-050115-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/83_4_98.jpg;/upload/photo/83_4_98.jpg
BoneTrust;имплантаты;;20610;210-050100 Cone Plus;210-050100-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/83_93_971.jpg;/upload/photo/83_93_971.jpg
BoneTrust;имплантаты;;20609;210-050080 Cone Plus;210-050080-cone-plus;Имплантология;BONETRUST;Германия;Имлантат конус ;;/upload/photo/83_35_431.jpg;/upload/photo/83_35_431.jpg
BoneTrust;имплантаты;;20608;210-050065 Cone Plus;210-050065-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/83_88_607.jpg;/upload/photo/83_88_607.jpg
BoneTrust;имплантаты;;20607;210-040145 Cone Plus;210-040145-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/82_89_798.jpg;/upload/photo/82_89_798.jpg
BoneTrust;имплантаты;;20606;210-040130 Cone Plus;210-040130-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/82_88_852.jpg;/upload/photo/82_88_852.jpg
BoneTrust;имплантаты;;20605;210-040115 Cone Plus;210-040115-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/82_47_698.jpg;/upload/photo/82_47_698.jpg
BoneTrust;имплантаты;;20604;210-040100 Cone Plus;210-040100-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/82_49_422.jpg;/upload/photo/82_49_422.jpg
BoneTrust;имплантаты;;20603;210-040080 Cone Plus;210-040080-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/82_1_782.jpg;/upload/photo/82_1_782.jpg
BoneTrust;имплантаты;;20602;210-040065 Cone Plus;210-040065-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/82_72_498.jpg;/upload/photo/82_72_498.jpg
BoneTrust;имплантаты;;20601;210-034145 Cone Plus;210-034145-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/81_16_476.jpg;/upload/photo/81_16_476.jpg
BoneTrust;имплантаты;;20600;210-034130 Cone Plus;210-034130-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/81_14_247.jpg;/upload/photo/81_14_247.jpg
BoneTrust;имплантаты;;20599;210-034115 Cone Plus;210-034115-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/81_95_720.jpg;/upload/photo/81_95_720.jpg
BoneTrust;имплантаты;;20598;210-034100 Cone Plus;210-034100-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/81_45_546.jpg;/upload/photo/81_45_546.jpg
BoneTrust;имплантаты;;20597;210-034080 Cone Plus;210-034080-cone-plus;Имплантология;BONETRUST;Германия;Импплантат конус ;;/upload/photo/81_6_209.jpg;/upload/photo/81_6_209.jpg
BoneTrust;имплантаты;;20596;210-034065 Cone Plus;210-034065-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/81_67_352.jpg;/upload/photo/81_67_352.jpg
BoneTrust;имплантаты;;20595;210-030130 Cone Plus;210-030130-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/80_99_110.jpg;/upload/photo/80_99_110.jpg
BoneTrust;имплантаты;;20594;210-030115 Cone Plus;210-030115-cone-plus;Имплантология;BONETRUST;Германия;Имплантат конус ;;/upload/photo/80_14_509.jpg;/upload/photo/80_14_509.jpg
BoneTrust;имплантаты;;20593;210-050120 Cone Plus Sinus;210-050120-cone-plus-sinus;Имплантология;BONETRUST;Германия;Имплантат ;;/upload/photo/kartinka_1_61_625.png;/upload/photo/kartinka_1_61_625.png
BoneTrust;имплантаты;;20592;210-040120 Cone Plus Sinus;210-040120-cone-plus-sinus;Имплантология;BONETRUST;Германия;Имплантат ;;/upload/photo/kartinka_1_80_605.png;/upload/photo/kartinka_1_80_605.png
BoneTrust;имплантаты;;20579;220-030130 One;220-030130-one;Имплантология;BONETRUST;Германия;Имплантат ;;/upload/photo/84_53_744.jpg;/upload/photo/84_53_744.jpg
BoneTrust;имплантаты;;20578;220-030115 One;220-030115-one;Имплантология;BONETRUST;Германия;Имплантат ;;/upload/photo/84.jpg;/upload/photo/84.jpg
BoneTrust;имплантаты;;20569;240-023130 mini;240-023130-mini;Имплантология;BONETRUST;Германия;Имплантат ;"BoneTrust mini предназначен для временного про-
тезирования. 
Имплантат толщиной 2,3 мм. изготовлен из чистого титана сорта 4 и доступен в двух вариантах длины.
Состоящий из двух соединяющихся друг с другом винтом частей имплантат предоставляет существенную
свободу действий – от фиксирования протезов и до сложных эстетических мостовых конструкций.";/upload/photo/93_7_241.jpg;/upload/photo/93_7_241.jpg
BoneTrust;имплантаты;;20568;240-023115 mini;240-023115-mini;Имплантология;BONETRUST;Германия;Имплантат ;"BoneTrust mini предназначен для временного про-
тезирования. 
Имплантат толщиной 2,3 мм. изготовлен из чистого титана сорта 4 и доступен в двух вариантах длины.
Состоящий из двух соединяющихся друг с другом винтом частей имплантат предоставляет существенную
свободу действий – от фиксирования протезов и до сложных эстетических мостовых конструкций.";/upload/photo/93.jpg;/upload/photo/93.jpg
BoneTrust;имплантаты;;20525;200-050130 Hex Plus;200-050130-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/83_73_214.jpg;/upload/photo/83_73_214.jpg
BoneTrust;имплантаты;;20524;200-050115 Hex Plus;200-050115-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/83_53_697.jpg;/upload/photo/83_53_697.jpg
BoneTrust;имплантаты;;20523;200-050100 Hex Plus;200-050100-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/83_47_925.jpg;/upload/photo/83_47_925.jpg
BoneTrust;имплантаты;;20522;200-050080 Hex Plus;200-050080-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/83_22_553.jpg;/upload/photo/83_22_553.jpg
BoneTrust;имплантаты;;20521;200-050065 Hex Plus;200-050065-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/83.jpg;/upload/photo/83.jpg
BoneTrust;имплантаты;;20520;200-040115 Hex Plus;200-040115-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/82_64_255.jpg;/upload/photo/82_64_255.jpg
BoneTrust;имплантаты;;20519;200-040100 Hex Plus;200-040100-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/82_7_989.jpg;/upload/photo/82_7_989.jpg
BoneTrust;имплантаты;;20518;200-040080 Hex Plus;200-040080-hex-plus;Имплантология;BONETRUST;Германия;Имплантат шестигранник ;;/upload/photo/82_10_291.jpg;/upload/photo/82_10_291.jpg
